logger,date,temp,Temp.Out,Out.Hum,Wind.Speed,Heat.Index,Rain,Solar.Rad.,Area,Humidity.sensor,Floor,Floor.on.top,Roof.structure,Wall.material,Fan,Evaporative.cooler,Flowing.ventilation,LCZ
X10706903,23/09/16,35.9,33.4,93,0.4,39.1,0,710,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,23/09/16,30.5,33.4,93,0.4,39.1,0,710,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,23/09/16,35.1,33.4,93,0.4,39.1,0,710,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,23/09/16,,33.4,93,0.4,39.1,0,710,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,23/09/16,31,33.4,93,0.4,39.1,0,710,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,23/09/16,,33.4,93,0.4,39.1,0,710,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,24/09/16,,33.8,89,0.4,40.4,0,609,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,24/09/16,32,33.8,89,0.4,40.4,0,609,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,24/09/16,31.5,33.8,89,0.4,40.4,0,609,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,24/09/16,,33.8,89,0.4,40.4,0,609,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,24/09/16,,33.8,89,0.4,40.4,0,609,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,24/09/16,,33.8,89,0.4,40.4,0,609,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,24/09/16,,33.8,89,0.4,40.4,0,609,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,24/09/16,33.1,33.8,89,0.4,40.4,0,609,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,24/09/16,32,33.8,89,0.4,40.4,0,609,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,24/09/16,,33.8,89,0.4,40.4,0,609,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,24/09/16,31.6,33.8,89,0.4,40.4,0,609,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,24/09/16,31.9,33.8,89,0.4,40.4,0,609,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,24/09/16,,33.8,89,0.4,40.4,0,609,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,24/09/16,,33.8,89,0.4,40.4,0,609,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,24/09/16,,33.8,89,0.4,40.4,0,609,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,24/09/16,36,33.8,89,0.4,40.4,0,609,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,24/09/16,31.5,33.8,89,0.4,40.4,0,609,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,24/09/16,33.9,33.8,89,0.4,40.4,0,609,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,24/09/16,,33.8,89,0.4,40.4,0,609,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,24/09/16,32.4,33.8,89,0.4,40.4,0,609,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,24/09/16,,33.8,89,0.4,40.4,0,609,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,24/09/16,,33.8,89,0.4,40.4,0,609,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,24/09/16,32,33.8,89,0.4,40.4,0,609,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,24/09/16,,33.8,89,0.4,40.4,0,609,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,24/09/16,32.2,33.8,89,0.4,40.4,0,609,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,24/09/16,,33.8,89,0.4,40.4,0,609,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,24/09/16,31.8,33.8,89,0.4,40.4,0,609,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,24/09/16,31.7,33.8,89,0.4,40.4,0,609,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,24/09/16,31.5,33.8,89,0.4,40.4,0,609,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,24/09/16,34.6,33.8,89,0.4,40.4,0,609,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,24/09/16,30.9,33.8,89,0.4,40.4,0,609,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,24/09/16,33.5,33.8,89,0.4,40.4,0,609,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,24/09/16,30.7,33.8,89,0.4,40.4,0,609,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,24/09/16,37.4,33.8,89,0.4,40.4,0,609,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,24/09/16,32.4,33.8,89,0.4,40.4,0,609,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,24/09/16,32.5,33.8,89,0.4,40.4,0,609,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,24/09/16,30.7,33.8,89,0.4,40.4,0,609,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,24/09/16,,33.8,89,0.4,40.4,0,609,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,24/09/16,31.7,33.8,89,0.4,40.4,0,609,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,24/09/16,,33.8,89,0.4,40.4,0,609,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,24/09/16,,33.8,89,0.4,40.4,0,609,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,24/09/16,35.6,33.8,89,0.4,40.4,0,609,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,24/09/16,,33.8,89,0.4,40.4,0,609,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,24/09/16,31.3,33.8,89,0.4,40.4,0,609,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,24/09/16,33.4,33.8,89,0.4,40.4,0,609,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,24/09/16,40.5,33.8,89,0.4,40.4,0,609,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,24/09/16,,33.8,89,0.4,40.4,0,609,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,24/09/16,33.4,33.8,89,0.4,40.4,0,609,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,24/09/16,,33.8,89,0.4,40.4,0,609,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,24/09/16,33.6,33.8,89,0.4,40.4,0,609,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,24/09/16,36.4,33.8,89,0.4,40.4,0,609,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,24/09/16,30.8,33.8,89,0.4,40.4,0,609,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,24/09/16,35.2,33.8,89,0.4,40.4,0,609,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,24/09/16,,33.8,89,0.4,40.4,0,609,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,24/09/16,31.2,33.8,89,0.4,40.4,0,609,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,24/09/16,,33.8,89,0.4,40.4,0,609,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,25/09/16,,33.3,91,0.4,38.9,0,644,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,25/09/16,32.1,33.3,91,0.4,38.9,0,644,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,25/09/16,32.6,33.3,91,0.4,38.9,0,644,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,25/09/16,,33.3,91,0.4,38.9,0,644,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,25/09/16,,33.3,91,0.4,38.9,0,644,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,25/09/16,,33.3,91,0.4,38.9,0,644,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,25/09/16,,33.3,91,0.4,38.9,0,644,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,25/09/16,33.7,33.3,91,0.4,38.9,0,644,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,25/09/16,32.1,33.3,91,0.4,38.9,0,644,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,25/09/16,,33.3,91,0.4,38.9,0,644,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,25/09/16,31.5,33.3,91,0.4,38.9,0,644,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,25/09/16,32.6,33.3,91,0.4,38.9,0,644,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,25/09/16,,33.3,91,0.4,38.9,0,644,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,25/09/16,,33.3,91,0.4,38.9,0,644,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,25/09/16,,33.3,91,0.4,38.9,0,644,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,25/09/16,33.9,33.3,91,0.4,38.9,0,644,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,25/09/16,31.5,33.3,91,0.4,38.9,0,644,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,25/09/16,34,33.3,91,0.4,38.9,0,644,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,25/09/16,,33.3,91,0.4,38.9,0,644,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,25/09/16,32.8,33.3,91,0.4,38.9,0,644,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,25/09/16,,33.3,91,0.4,38.9,0,644,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,25/09/16,33.2,33.3,91,0.4,38.9,0,644,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,25/09/16,32,33.3,91,0.4,38.9,0,644,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,25/09/16,,33.3,91,0.4,38.9,0,644,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,25/09/16,32.3,33.3,91,0.4,38.9,0,644,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,25/09/16,,33.3,91,0.4,38.9,0,644,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,25/09/16,32.1,33.3,91,0.4,38.9,0,644,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,25/09/16,31,33.3,91,0.4,38.9,0,644,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,25/09/16,31.4,33.3,91,0.4,38.9,0,644,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,25/09/16,34.3,33.3,91,0.4,38.9,0,644,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,25/09/16,31.3,33.3,91,0.4,38.9,0,644,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,25/09/16,35,33.3,91,0.4,38.9,0,644,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,25/09/16,30.9,33.3,91,0.4,38.9,0,644,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,25/09/16,36,33.3,91,0.4,38.9,0,644,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,25/09/16,32.7,33.3,91,0.4,38.9,0,644,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,25/09/16,32.5,33.3,91,0.4,38.9,0,644,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,25/09/16,30.9,33.3,91,0.4,38.9,0,644,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,25/09/16,,33.3,91,0.4,38.9,0,644,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,25/09/16,31.7,33.3,91,0.4,38.9,0,644,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,25/09/16,,33.3,91,0.4,38.9,0,644,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,25/09/16,,33.3,91,0.4,38.9,0,644,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,25/09/16,35.9,33.3,91,0.4,38.9,0,644,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,25/09/16,36.5,33.3,91,0.4,38.9,0,644,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,25/09/16,31.7,33.3,91,0.4,38.9,0,644,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,25/09/16,33.5,33.3,91,0.4,38.9,0,644,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,25/09/16,35.8,33.3,91,0.4,38.9,0,644,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,25/09/16,,33.3,91,0.4,38.9,0,644,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,25/09/16,33,33.3,91,0.4,38.9,0,644,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,25/09/16,,33.3,91,0.4,38.9,0,644,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,25/09/16,33.2,33.3,91,0.4,38.9,0,644,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,25/09/16,35.1,33.3,91,0.4,38.9,0,644,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,25/09/16,31.1,33.3,91,0.4,38.9,0,644,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,25/09/16,34.7,33.3,91,0.4,38.9,0,644,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,25/09/16,,33.3,91,0.4,38.9,0,644,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,25/09/16,31.5,33.3,91,0.4,38.9,0,644,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,25/09/16,,33.3,91,0.4,38.9,0,644,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,26/09/16,,33.9,89,0.4,39.3,0,534,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,26/09/16,32.2,33.9,89,0.4,39.3,0,534,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,26/09/16,33.1,33.9,89,0.4,39.3,0,534,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,26/09/16,,33.9,89,0.4,39.3,0,534,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,26/09/16,,33.9,89,0.4,39.3,0,534,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,26/09/16,,33.9,89,0.4,39.3,0,534,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,26/09/16,,33.9,89,0.4,39.3,0,534,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,26/09/16,33.9,33.9,89,0.4,39.3,0,534,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,26/09/16,32.5,33.9,89,0.4,39.3,0,534,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,26/09/16,,33.9,89,0.4,39.3,0,534,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,26/09/16,31.4,33.9,89,0.4,39.3,0,534,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,26/09/16,31.8,33.9,89,0.4,39.3,0,534,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,26/09/16,,33.9,89,0.4,39.3,0,534,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,26/09/16,,33.9,89,0.4,39.3,0,534,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,26/09/16,,33.9,89,0.4,39.3,0,534,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,26/09/16,35.2,33.9,89,0.4,39.3,0,534,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,26/09/16,31.6,33.9,89,0.4,39.3,0,534,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,26/09/16,32.6,33.9,89,0.4,39.3,0,534,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,26/09/16,,33.9,89,0.4,39.3,0,534,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,26/09/16,32.7,33.9,89,0.4,39.3,0,534,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,26/09/16,,33.9,89,0.4,39.3,0,534,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,26/09/16,32.8,33.9,89,0.4,39.3,0,534,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,26/09/16,32.6,33.9,89,0.4,39.3,0,534,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,26/09/16,,33.9,89,0.4,39.3,0,534,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,26/09/16,32.3,33.9,89,0.4,39.3,0,534,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,26/09/16,,33.9,89,0.4,39.3,0,534,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,26/09/16,32.6,33.9,89,0.4,39.3,0,534,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,26/09/16,31.2,33.9,89,0.4,39.3,0,534,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,26/09/16,31.8,33.9,89,0.4,39.3,0,534,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,26/09/16,34.9,33.9,89,0.4,39.3,0,534,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,26/09/16,31.1,33.9,89,0.4,39.3,0,534,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,26/09/16,35.2,33.9,89,0.4,39.3,0,534,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,26/09/16,30.9,33.9,89,0.4,39.3,0,534,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,26/09/16,36.6,33.9,89,0.4,39.3,0,534,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,26/09/16,32.9,33.9,89,0.4,39.3,0,534,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,26/09/16,32.5,33.9,89,0.4,39.3,0,534,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,26/09/16,31,33.9,89,0.4,39.3,0,534,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,26/09/16,,33.9,89,0.4,39.3,0,534,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
X10706877,26/09/16,31.8,33.9,89,0.4,39.3,0,534,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706886,26/09/16,,33.9,89,0.4,39.3,0,534,Sarai Kale Khan,no,4,no,stone slab ,bricks,0,no,1,3
X10706887,26/09/16,,33.9,89,0.4,39.3,0,534,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706888,26/09/16,36.5,33.9,89,0.4,39.3,0,534,Railway Colony,no,3,no,concrete,bricks,1,no,1,2
X10706891,26/09/16,36.5,33.9,89,0.4,39.3,0,534,Sarai Kale Khan,no,2,no,tin sheet,bricks,1,yes,0,3
X10706892,26/09/16,31.7,33.9,89,0.4,39.3,0,534,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706893,26/09/16,34,33.9,89,0.4,39.3,0,534,Railway Colony,no,1,no,stone slab ,bricks,1,no,1,2
X10706895,26/09/16,42.2,33.9,89,0.4,39.3,0,534,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706896,26/09/16,,33.9,89,0.4,39.3,0,534,Sarai Kale Khan,no,4,no,stone slab ,bricks,1,yes,1,3
X10706897,26/09/16,33.9,33.9,89,0.4,39.3,0,534,Patparganj slum,no,0,no,concrete,bricks,1,no,0,2
X10706898,26/09/16,,33.9,89,0.4,39.3,0,534,Laxmi Nagar,no,4,no,stone slab ,bricks,1,no,0.5,2
X10706899,26/09/16,33.9,33.9,89,0.4,39.3,0,534,Patparganj slum,no,0,no,stone slab ,bricks,0,no,1,2
X10706903,26/09/16,37.4,33.9,89,0.4,39.3,0,534,Patparganj slum,no,1,no,tin sheet,bricks,1,no,1,2
X10706905,26/09/16,31.1,33.9,89,0.4,39.3,0,534,Lodhi Colony,no,0,yes,floor on top,bricks,0,yes,1,6
X10706907,26/09/16,35.5,33.9,89,0.4,39.3,0,534,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706914,26/09/16,,33.9,89,0.4,39.3,0,534,Lodhi Colony,no,3,no,tin sheet ,bricks,0,yes,0.5,6
X10706926,26/09/16,31.6,33.9,89,0.4,39.3,0,534,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706955,26/09/16,,33.9,89,0.4,39.3,0,534,Lodhi Colony,no,2,no,tin sheet,bricks,0,no,0,6
X10692989,27/09/16,,34.5,86,0.9,40.2,0,642,Railway Colony,yes,4,no,concrete,bricks,1,yes,1,2
X10692990,27/09/16,33,34.5,86,0.9,40.2,0,642,Kasturbha Nagar,yes,1,no,concrete,bricks,1,yes,1,5
X10692993,27/09/16,33.4,34.5,86,0.9,40.2,0,642,Sarai Kale Khan,yes,3,yes,floor on top,bricks,1,yes,0,3
X10692995,27/09/16,,34.5,86,0.9,40.2,0,642,Lodhi Colony,yes,2,no,concrete,bricks,1,yes,1,6
X10692998,27/09/16,,34.5,86,0.9,40.2,0,642,Patparganj slum,yes,0,yes,floor on top,bricks,1,yes,1,2
X10693000,27/09/16,,34.5,86,0.9,40.2,0,642,Laxmi Nagar,yes,3,no,concrete,bricks,1,yes,1,2
X10706777,27/09/16,,34.5,86,0.9,40.2,0,642,Railway Colony,no,1,no,concrete,bricks,1,no,0,2
X10706780,27/09/16,34.7,34.5,86,0.9,40.2,0,642,Laxmi Nagar,no,4,no,tin sheet,bricks,1,no,0,2
X10706789,27/09/16,32.5,34.5,86,0.9,40.2,0,642,Sarai Kale Khan,no,2,yes,floor on top,bricks,1,yes,1,3
X10706790,27/09/16,,34.5,86,0.9,40.2,0,642,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706791,27/09/16,31.6,34.5,86,0.9,40.2,0,642,Railway Colony,no,0,yes,floor on top,bricks,1,no,0.5,2
X10706792,27/09/16,32.1,34.5,86,0.9,40.2,0,642,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706796,27/09/16,,34.5,86,0.9,40.2,0,642,Laxmi Nagar,no,3,no,concrete,bricks,1,no,1,2
X10706797,27/09/16,,34.5,86,0.9,40.2,0,642,Patparganj slum,no,0,no,tin sheet ,bricks,1,no,0.5,2
X10706799,27/09/16,,34.5,86,0.9,40.2,0,642,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,no,0.5,3
X10706800,27/09/16,36,34.5,86,0.9,40.2,0,642,Laxmi Nagar,no,2,yes,floor on top,bricks,1,no,1,2
X10706802,27/09/16,31.9,34.5,86,0.9,40.2,0,642,Railway Colony,no,3,yes,floor on top,bricks,1,no,0,2
X10706806,27/09/16,30.4,34.5,86,0.9,40.2,0,642,Laxmi Nagar,no,4,no,concrete,bricks,1,yes,0.5,2
X10706809,27/09/16,,34.5,86,0.9,40.2,0,642,Lodhi Colony,no,2,no,tin sheet,cement ,1,yes,0,6
X10706810,27/09/16,32.5,34.5,86,0.9,40.2,0,642,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706811,27/09/16,,34.5,86,0.9,40.2,0,642,Railway Colony,no,1,no,stone slab ,bricks,1,no,0,2
X10706812,27/09/16,34.4,34.5,86,0.9,40.2,0,642,Lodhi Colony,no,2,no,concrete,bricks,1,yes,1,6
X10706813,27/09/16,33.3,34.5,86,0.9,40.2,0,642,Lodhi Colony,no,2,no,concrete,bricks,1,no,0,6
X10706814,27/09/16,,34.5,86,0.9,40.2,0,642,Sarai Kale Khan,no,1,no,tin sheet,bricks ,1,yes,0.5,3
X10706815,27/09/16,32.8,34.5,86,0.9,40.2,0,642,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,0,5
X10706816,27/09/16,,34.5,86,0.9,40.2,0,642,Patparganj slum,no,0,no,tin sheet,bricks,1,no,0.5,2
X10706817,27/09/16,33,34.5,86,0.9,40.2,0,642,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706827,27/09/16,31.7,34.5,86,0.9,40.2,0,642,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706833,27/09/16,32,34.5,86,0.9,40.2,0,642,Kasturbha Nagar,no,1,no,concrete,bricks,1,yes,1,5
X10706834,27/09/16,36.2,34.5,86,0.9,40.2,0,642,Laxmi Nagar,no,4,no,concrete,bricks,0,no,0.5,2
X10706842,27/09/16,31.3,34.5,86,0.9,40.2,0,642,Kasturbha Nagar,no,0,yes,floor on top,bricks,1,yes,1,5
X10706851,27/09/16,35.6,34.5,86,0.9,40.2,0,642,Sarai Kale Khan,no,2,no,stone slab ,bricks,1,yes,0,3
X10706857,27/09/16,31.3,34.5,86,0.9,40.2,0,642,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706860,27/09/16,37.4,34.5,86,0.9,40.2,0,642,Sarai Kale Khan,no,4,no,tin sheet,bricks,1,no,0,3
X10706861,27/09/16,33.6,34.5,86,0.9,40.2,0,642,Lodhi Colony,no,2,no,concrete,bricks,0,yes,1,6
X10706867,27/09/16,32.5,34.5,86,0.9,40.2,0,642,Laxmi Nagar,no,0,yes,floor on top,bricks,1,yes,0,2
X10706868,27/09/16,31.2,34.5,86,0.9,40.2,0,642,Lodhi Colony,no,1,yes,floor on top,concrete,1,no,1,6
X10706869,27/09/16,,34.5,86,0.9,40.2,0,642,Patparganj slum,no,0,no,tin sheet,bricks,1,yes,1,2
